src,dst,port,proto,State,label,class,modelsize
147.32.84.208,142.217.192.33,25.0,tcp,11*R+R*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,147.32.80.9,53.0,udp,"8900Z*Z.z.z.U*U.u.U.w.w.u.D.f.W.w.w.w.u.W.U.U.U.u.W.W,W.U,U.U.u.R.u.u.u.u.U.u.r.d.d.u.u.u.Z.Z,S.S,Z.Z.U.u.U.u.u.u.A.u.u.D.R.u.R.S.s.Z,W.U.W.U.R.W,U.U.u.D.U.u.u.R.U.w.U.U.R.f.W.U,U.W.F.U.S.U,U.W,U.w.U.U.W.W.Z.w.u.S.w.w.f.U,U.U.W.U.W.U.U.U,U.U.U.U,U.U.U.v.s.r.W.U,U.W.W.U.U.U.w.U,U.U.U.U.W.U,U.U.w.W.V.W,W.U.U.S.F.U.U.W,W.W.a.U.u.U.U.U.u.A.r.S,W.U.S.V,R.u.U.U.S.R,W.W.U.u.u.Z.Z.U.U.U.U.W.U.W,U.U.U.U,W.U.U.W,R.r.F.u.V.w.W.U.U.W.u.U.S.W,W.U.R.U,U.R.R.F.u.U.U.W,U.W.W.S.V.V.S.U.w.U.R.S,S.U.U.U,W.u.W.U.W.U.U.U.U.Z,U.U.U.U.U.W.w.w.U.U.U,U.U.U.W.U.U.U.U.W.D.U.U,R.U.r.S.U.r.S.W,W.W.w.W,W.S.W.u.U.R.w.W.U.Z,W.U.W.W.w.s.w.U,U.Z.W.U,W.v.W.u.U.U.W.U,U.U.R.V.U.U.W.U,U.W.W.U.U.V.w.W,U.V.U.U.R.R,W.W.D.W.U.V.u.R.U.S,R.u.W.R.U.W.U.W,U.W.U.U.u.W.U.U.U.S,S.w.U.U.U.V,V.u.U.Z.W.U,U.U.U.W.U.V.u.R.w.U,V.U.R.U,U.U.Z.U.U.U.W.U,W.U.U.U.U.W.W.R,R.W.W.W.v.U,W.W.U.U.W.U.U.U,U.U.U.U.W.W.v.D.W.U.W.W,U.R,R.U.u.U.U.U.U.U,W.V.E.U.U.U.u.U.U.U,W.U.U.U,U.U.U.U.W.W.W.W.W.U,U.U.U.Z.W.U,U.U.V.u.U.U,W.U.U.W.U.U.U.U,W.Z.W.U.U.Z.W.U,R.W.W.S,S.u.U.W.W.U.Z.W,R.Z.W.V.w.D.U.R.R.W.w.U,U.U.W.U.W.U,U.U.U.W,U.U.Z.W.U.U.W.R.W.W.R.W,U.S.S.U.R.U,U.V.v.w.E.u.R.Z,Z.W.V.U.U.U.U.U.U.U,U.W.Z.U.U.U,U.U.U.Z.Z.V,V.V.r.U.U.U.U.U.W.W,U.Z.W.U.R.W,U.R.W.W.F.Z.u,U.U.D.U.U.U.W.U.U.W.U.U,R.u.U.U.U.U,U.W,W.W.S.s.w.u.U.U.R.U.U.U,U.Z.W.W.s.U,U.U.U.U.U.U,U.U.U.U.W.W.r.W.W.W,W.R.R.U.U.U,U.U.R.U.R.U.U.U,U.U.R.U.U.W.W.U,R.U.U.U,V.V.r.B.B.w.R.V.U.U,W.R.R.W.w.U.S.V.E.V,W.U.W.W,W.v.w.U.U.U.U.U.U.U.U.U,U.U.R.W,S.r.U.R.R.u.U.V,U.U.W.V.w.s.S.U.W.U.w.s.W.v.s.U,R.Z.w.S,W.W.v.U.W.W,W.U.U.R.R.U.U.W.w.U.U.U,U.S.S.W,W.U.W.S.s.V,S.u.U.V.S.u.u.U.R.R.U.w.W.W.s.W,W.U.W.Z.W.S,R.S.r.U.w.U.W.U,U.S.w.u.U.U.U.R,R.v.U.Z,U.U.Z.U.U.U,U.U.W.r.u.U.U.W.U.U.U,U.W,U.W.U.U.U.U.U.R,U.U.U.U.U.U.U.U.U,U.U,U.U.S.U.U.U,U.U.W.U.R.W.r.U,w.U.U,U.U.U.U.U.S.d.u.W.W,U.U.U.S.B.U,U.S,V.B.u.U.U.z.V.s.U,U.U.W.W.U.U,V.D.U.U.W.R,R.u.R.U.U.S,U.W.W.u.U,U.R.V.A.E.s.U.U.W,W.U.U.U.u,W.U.U.U.U.R,W.r.W.U.U.U.W.U,U.U,U.U.W.U.U.V.u.V.u,U.W.V.U,U.U.W.U.s.W.U,U.V.S.u.U.U,U.S.U,W.U.U.U.U.u.U.U,R.U.U.U.R.U.V.U,U.W,W.U.U.W.R.U.U.W.W.U.U.U,R.U.U.U.U,R.W,U.U.u.U.U.R.R.U.U.U.U,U.S.w.U,U.U,U.U.W.R.F.W.U.U.W,U.U.U.U.U,u.W.U,U.U.S.s.r.R.U,U.S.U.U.U.V.U,U.U.U.U.U.U,U.S.S.u.U.U.u.D.R.U,U.U.R.V,S.s.r.U.u.U.U.U.U.U,U.Z.u.U.U.U.U.U.U,U.U.U.W,U.U.U.U.U,U.W.r.D.w.W.U.r.U.U.U,U.U,U.U.U.V,R.D.U.U.U.U.U.U.u.U.U,U.U.U,U.U.U.U.U.U.U.U.W,U.U,v,U.u.b.W.D.u.U.U.R.v.r.V,U.U,U.U,U.U.U.U.W.U.U.U.F.U.W,U.V,V.U,U.U.r.S.V.u.U.U.U.u.u.Z,W.U.U.U,U.U.U.U.U.V.u.U.U.U.S.u.W.V,W.U.U.U,U.U.U.W.R.W.U.U.U.U.U.U,W.U.U.U,U.U.U.U.U.V,U.U.U.W.W.R.Z.W.U,V.U.U.R,u.U.U,U.U.W.U.W.U.W.U.U,U.U,U.V.s.D.U.R,U.W.U.U.u.U.V,U.S.S,u.U.U,U.U.U.V.u.u.U.W.W.U.U.R,R.U.U,U.U.R.W,V.w.u.U.S.v.s.S,w,W.U.U.Z,W.S.u.U.S.u.W.W.s.U,U.U.W.W.U.D.u.U.U,U.W.W,U.U.U.W.U.D.v.S.V,S.W,u,U.U.U.u.R.U.W.S,S.D.S.s,U.U,U.U.U.U.U.U.V.D.u.U.U,U.W.R.U,U.U.U,U.w.U.W.B.U,u.u,S.u.U.U,U.U.U.U.S.z,W.U.U.R,W.U.R,R.U.U.U.U.U.R.U,U.R.R.U.u.U.U,U.U.R.U,U.U,U.B.V,U.r.v.r.u.U,R.U.R.V.u,U.U.U.V,S.u.U.V.V.U.U,U.V.U,R.U.U.U.R.S.s.U,u.U.U,U.U,U.U.U.U.V.s.S,u.U.U.U.U,U.u.r.U.u,U.U.U.V.u.r.U,U.R.U.U.U,U.U.U.U,U.V.u.U.U.U,U.U.U.U.U.U,U.U.U.R.U,U.U.u,U.U.R.R.U.u.U,V.S.V.U.U.R.U,U.U.U.U.U.U.V,u.U.U,U.U.R.U.U.u.U,U.V.u.U.U.U.U,R.U.U.U.U,U.U.U.V,U.r.U,R.S.u.U.R,u.U.U,U.u.u.U.U.U.V.U,u,u.u.U,U.U.D.v.s.R.V.S.s.U.U.U,R.U.U.U.U.U.R.U,S.s.u.U.S.U,U.U.U,U.U.U.U.R.R.U,U.U.R.U,R.U,U.U.U.R.U.u.U,R.U.U.U.U.U.U.U.R.U,U.U,R.U.R.U.u.U.U,U.V.u.U.U,U.U,U.U.u.U.U,R.U.U.S.S.U.u,U.U,U.U.R,R.U.U.V.r.u.U.U,U.U,U.U,U.V.S.u.U.Z.U,U.u.v.u.u,U.V.r,V.S.U,U.U,U.V.S.U,U.U,U.U.U.U.U,U.U,S.R.D.R.U.R.U.U.R,R.U.U.U.u.u,U.U,R.U.U.U,U.u.U.S.R.U.S,V.s.u.U.V.b.U,u.u.U.U.U.U,R.U.R.U.R.U,U.U.U.U.V,S.u.u,U.U.U.S.r.U.r,U.U.R.R.V.U.U+U.U.U.U.U.U,u.",Botnet-UDP-Attempt-DNS,botnet,3634
147.32.84.208,147.32.80.9,53.0,udp,"8900Z*Z.z.z.U*U.u.U.w.w.u.D.f.W.w.w.w.u.W.U.U.U.u.W.W,W.U,U.U.u.R.u.u.u.u.U.u.r.d.d.u.u.u.Z.Z,S.S,Z.Z.U.u.U.u.u.u.A.u.u.D.R.u.R.S.s.Z,W.U.W.U.R.W,U.U.u.D.U.u.u.R.U.w.U.U.R.f.W.U,U.W.F.U.S.U,U.W,U.w.U.U.W.W.Z.w.u.S.w.w.f.U,U.U.W.U.W.U.U.U,U.U.U.U,U.U.U.v.s.r.W.U,U.W.W.U.U.U.w.U,U.U.U.U.W.U,U.U.w.W.V.W,W.U.U.S.F.U.U.W,W.W.a.U.u.U.U.U.u.A.r.S,W.U.S.V,R.u.U.U.S.R,W.W.U.u.u.Z.Z.U.U.U.U.W.U.W,U.U.U.U,W.U.U.W,R.r.F.u.V.w.W.U.U.W.u.U.S.W,W.U.R.U,U.R.R.F.u.U.U.W,U.W.W.S.V.V.S.U.w.U.R.S,S.U.U.U,W.u.W.U.W.U.U.U.U.Z,U.U.U.U.U.W.w.w.U.U.U,U.U.U.W.U.U.U.U.W.D.U.U,R.U.r.S.U.r.S.W,W.W.w.W,W.S.W.u.U.R.w.W.U.Z,W.U.W.W.w.s.w.U,U.Z.W.U,W.v.W.u.U.U.W.U,U.U.R.V.U.U.W.U,U.W.W.U.U.V.w.W,U.V.U.U.R.R,W.W.D.W.U.V.u.R.U.S,R.u.W.R.U.W.U.W,U.W.U.U.u.W.U.U.U.S,S.w.U.U.U.V,V.u.U.Z.W.U,U.U.U.W.U.V.u.R.w.U,V.U.R.U,U.U.Z.U.U.U.W.U,W.U.U.U.U.W.W.R,R.W.W.W.v.U,W.W.U.U.W.U.U.U,U.U.U.U.W.W.v.D.W.U.W.W,U.R,R.U.u.U.U.U.U.U,W.V.E.U.U.U.u.U.U.U,W.U.U.U,U.U.U.U.W.W.W.W.W.U,U.U.U.Z.W.U,U.U.V.u.U.U,W.U.U.W.U.U.U.U,W.Z.W.U.U.Z.W.U,R.W.W.S,S.u.U.W.W.U.Z.W,R.Z.W.V.w.D.U.R.R.W.w.U,U.U.W.U.W.U,U.U.U.W,U.U.Z.W.U.U.W.R.W.W.R.W,U.S.S.U.R.U,U.V.v.w.E.u.R.Z,Z.W.V.U.U.U.U.U.U.U,U.W.Z.U.U.U,U.U.U.Z.Z.V,V.V.r.U.U.U.U.U.W.W,U.Z.W.U.R.W,U.R.W.W.F.Z.u,U.U.D.U.U.U.W.U.U.W.U.U,R.u.U.U.U.U,U.W,W.W.S.s.w.u.U.U.R.U.U.U,U.Z.W.W.s.U,U.U.U.U.U.U,U.U.U.U.W.W.r.W.W.W,W.R.R.U.U.U,U.U.R.U.R.U.U.U,U.U.R.U.U.W.W.U,R.U.U.U,V.V.r.B.B.w.R.V.U.U,W.R.R.W.w.U.S.V.E.V,W.U.W.W,W.v.w.U.U.U.U.U.U.U.U.U,U.U.R.W,S.r.U.R.R.u.U.V,U.U.W.V.w.s.S.U.W.U.w.s.W.v.s.U,R.Z.w.S,W.W.v.U.W.W,W.U.U.R.R.U.U.W.w.U.U.U,U.S.S.W,W.U.W.S.s.V,S.u.U.V.S.u.u.U.R.R.U.w.W.W.s.W,W.U.W.Z.W.S,R.S.r.U.w.U.W.U,U.S.w.u.U.U.U.R,R.v.U.Z,U.U.Z.U.U.U,U.U.W.r.u.U.U.W.U.U.U,U.W,U.W.U.U.U.U.U.R,U.U.U.U.U.U.U.U.U,U.U,U.U.S.U.U.U,U.U.W.U.R.W.r.U,w.U.U,U.U.U.U.U.S.d.u.W.W,U.U.U.S.B.U,U.S,V.B.u.U.U.z.V.s.U,U.U.W.W.U.U,V.D.U.U.W.R,R.u.R.U.U.S,U.W.W.u.U,U.R.V.A.E.s.U.U.W,W.U.U.U.u,W.U.U.U.U.R,W.r.W.U.U.U.W.U,U.U,U.U.W.U.U.V.u.V.u,U.W.V.U,U.U.W.U.s.W.U,U.V.S.u.U.U,U.S.U,W.U.U.U.U.u.U.U,R.U.U.U.R.U.V.U,U.W,W.U.U.W.R.U.U.W.W.U.U.U,R.U.U.U.U,R.W,U.U.u.U.U.R.R.U.U.U.U,U.S.w.U,U.U,U.U.W.R.F.W.U.U.W,U.U.U.U.U,u.W.U,U.U.S.s.r.R.U,U.S.U.U.U.V.U,U.U.U.U.U.U,U.S.S.u.U.U.u.D.R.U,U.U.R.V,S.s.r.U.u.U.U.U.U.U,U.Z.u.U.U.U.U.U.U,U.U.U.W,U.U.U.U.U,U.W.r.D.w.W.U.r.U.U.U,U.U,U.U.U.V,R.D.U.U.U.U.U.U.u.U.U,U.U.U,U.U.U.U.U.U.U.U.W,U.U,v,U.u.b.W.D.u.U.U.R.v.r.V,U.U,U.U,U.U.U.U.W.U.U.U.F.U.W,U.V,V.U,U.U.r.S.V.u.U.U.U.u.u.Z,W.U.U.U,U.U.U.U.U.V.u.U.U.U.S.u.W.V,W.U.U.U,U.U.U.W.R.W.U.U.U.U.U.U,W.U.U.U,U.U.U.U.U.V,U.U.U.W.W.R.Z.W.U,V.U.U.R,u.U.U,U.U.W.U.W.U.W.U.U,U.U,U.V.s.D.U.R,U.W.U.U.u.U.V,U.S.S,u.U.U,U.U.U.V.u.u.U.W.W.U.U.R,R.U.U,U.U.R.W,V.w.u.U.S.v.s.S,w,W.U.U.Z,W.S.u.U.S.u.W.W.s.U,U.U.W.W.U.D.u.U.U,U.W.W,U.U.U.W.U.D.v.S.V,S.W,u,U.U.U.u.R.U.W.S,S.D.S.s,U.U,U.U.U.U.U.U.V.D.u.U.U,U.W.R.U,U.U.U,U.w.U.W.B.U,u.u,S.u.U.U,U.U.U.U.S.z,W.U.U.R,W.U.R,R.U.U.U.U.U.R.U,U.R.R.U.u.U.U,U.U.R.U,U.U,U.B.V,U.r.v.r.u.U,R.U.R.V.u,U.U.U.V,S.u.U.V.V.U.U,U.V.U,R.U.U.U.R.S.s.U,u.U.U,U.U,U.U.U.U.V.s.S,u.U.U.U.U,U.u.r.U.u,U.U.U.V.u.r.U,U.R.U.U.U,U.U.U.U,U.V.u.U.U.U,U.U.U.U.U.U,U.U.U.R.U,U.U.u,U.U.R.R.U.u.U,V.S.V.U.U.R.U,U.U.U.U.U.U.V,u.U.U,U.U.R.U.U.u.U,U.V.u.U.U.U.U,R.U.U.U.U,U.U.U.V,U.r.U,R.S.u.U.R,u.U.U,U.u.u.U.U.U.V.U,u,u.u.U,U.U.D.v.s.R.V.S.s.U.U.U,R.U.U.U.U.U.R.U,S.s.u.U.S.U,U.U.U,U.U.U.U.R.R.U,U.U.R.U,R.U,U.U.U.R.U.u.U,R.U.U.U.U.U.U.U.R.U,U.U,R.U.R.U.u.U.U,U.V.u.U.U,U.U,U.U.u.U.U,R.U.U.S.S.U.u,U.U,U.U.R,R.U.U.V.r.u.U.U,U.U,U.U,U.V.S.u.U.Z.U,U.u.v.u.u,U.V.r,V.S.U,U.U,U.V.S.U,U.U,U.U.U.U.U,U.U,S.R.D.R.U.R.U.U.R,R.U.U.U.u.u,U.U,R.U.U.U,U.u.U.S.R.U.S,V.s.u.U.V.b.U,u.u.U.U.U.U,R.U.R.U.R.U,U.U.U.U.V,S.u.u,U.U.U.S.r.U.r,U.U.R.R.V.U.U+U.U.U.U.U.U,u.",Botnet-UDP-DNS,botnet,3634
147.32.84.208,150.186.92.225,6667.0,tcp,"55*S0V,V*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,157.55.0.135,443.0,tcp,"88,y,y,H,y,H.y,y,y,y,y,y.H,y,y,h,",Botnet-TCP-Established-SSL-Microsoft,botnet,33
147.32.84.208,165.212.65.113,25.0,tcp,21*A*r*r*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,168.95.5.15,25.0,tcp,"21,A,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,17.148.17.46,25.0,tcp,"12+s+R,S*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,173.192.170.88,80.0,tcp,"88+h*h+i+W,F,F,w,v,I+w,F,F,w,v+I,w,F,w,v,z+w,F,F,v,z+w,F,w+v,z+w,F,w+v,z+w,E,z+w,F,F+w,v+y,Z+W,f,z+w,v+z,F,F,F+w,v+z,w,w,w+w,v+z,w,w,F+w,v+z,w,F,F+w,v+z,w+I+v,z+w,I,w+v,y+y+i*W,F,F+v,z+w,F,z+w,",Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,193
147.32.84.208,174.143.82.76,25.0,tcp,"11*r*R,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,178.122.2.41,6667.0,tcp,22*s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,178.126.128.76,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,182.3.197.245,6667.0,tcp,22*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,182.6.228.74,6667.0,tcp,25*V+v*b*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,182.9.195.54,6667.0,tcp,12*s*s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,183.79.29.240,25.0,tcp,21+R*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,186.202.4.42,25.0,tcp,"21,r,r,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,188.72.241.107,3524.0,udp,990i0,Botnet-UDP-Attempt,botnet,5
147.32.84.208,188.72.241.107,3524.0,udp,990i0,Botnet-UDP-Custom-Encryption,botnet,5
147.32.84.208,189.40.216.89,25.0,tcp,210R*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,192.168.88.148,2869.0,tcp,22*s0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,193.251.214.113,25.0,tcp,11*r*r*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,193.252.22.143,25.0,tcp,21+R0S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,194.2.0.84,25.0,tcp,"12,r,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,194.25.134.72,25.0,tcp,22+S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,194.25.134.73,25.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,195.113.232.75,80.0,tcp,"99+r+Z,Z*",Botnet-TCP-WEB-Established,botnet,9
147.32.84.208,195.113.232.81,80.0,tcp,"99*z+z*z*y*Z,Z*Z+z*y+I+I+z+Z*Z+",Botnet-TCP-Established-HTTP-Ad,botnet,31
147.32.84.208,195.113.232.83,80.0,tcp,"96.Z+F+Z.Z+Z.Z+Y*I*Y,Z*",Botnet-TCP-Established-HTTP-Ad,botnet,23
147.32.84.208,195.113.232.88,80.0,tcp,"99,Z.Z*z+y*z+y+z+y+z*y+z*z*i*",Botnet-TCP-Established-HTTP-Ad-yieldmanager,botnet,29
147.32.84.208,195.113.232.89,80.0,tcp,99.Z+Z.Z.Z.Y0,Botnet-TCP-WEB-Established,botnet,13
147.32.84.208,195.113.232.90,80.0,tcp,99*z+Z*z*z*z*z+z*Z+z+z*z*,Botnet-TCP-Established-HTTP-Ad,botnet,25
147.32.84.208,195.113.232.91,80.0,tcp,"99.Z.Z.Z,Z.z.Z*",Botnet-TCP-Established-HTTP-Adobe,botnet,15
147.32.84.208,195.113.232.96,80.0,tcp,"88.Z+Y,Z+z+Y.Y+h*y*h*",Botnet-TCP-Established-HTTP-Ad,botnet,21
147.32.84.208,195.113.232.97,80.0,tcp,"87.x.Y.z.z.z.y.y,Z.z.R,",Botnet-TCP-Established-HTTP-Ad,botnet,23
147.32.84.208,195.113.232.98,80.0,tcp,99*z*z*z*i*z*z*,Botnet-TCP-Established-HTTP-Ad,botnet,15
147.32.84.208,195.113.232.99,80.0,tcp,69.Z*Y*,Botnet-TCP-WEB-Established,botnet,7
147.32.84.208,195.190.13.70,80.0,tcp,"89+I+I+I+I+i+I+i+i+i+i+I+I+i+i+i+I+i+I+I+i+i+I+I+I+I+I+I+i+I+i+i+i+i+I+I+i+i+I+i+i+i+i+I+I+i+i+i+I+i+i+i+I+I+i+z,z+z,z+I+H+",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data,botnet,123
147.32.84.208,195.237.27.14,25.0,tcp,21+S*S+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,195.254.169.196,25.0,tcp,"11,R+",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,195.4.92.211,25.0,tcp,"21,r,R*S,",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,195.50.106.142,25.0,tcp,110r*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,195.88.191.59,80.0,tcp,"88,y,y,H,",Botnet-TCP-Established-HTTP-Binary-Download,botnet,9
147.32.84.208,198.32.64.12,53.0,udp,"11,a,a,a,a,",Botnet-UDP-Attempt-DNS,botnet,11
147.32.84.208,2.21.99.191,80.0,tcp,66+w+w+w+w*f*f*w*W+w*w+w+w+w+w+w+w+w+w+w+w*w*w*w+,Botnet-TCP-WEB-Established,botnet,49
147.32.84.208,201.217.51.159,6667.0,tcp,550V*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,202.108.3.242,25.0,tcp,110r*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,203.131.74.12,25.0,tcp,21+s+r+R*R+,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.208,203.190.2.33,6667.0,tcp,22*S0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,204.11.209.99,25.0,tcp,11*r*r+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,204.127.208.75,25.0,tcp,"12*R+s*s*S,S*",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.208,204.127.217.16,25.0,tcp,22*s+B+s+s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,15
147.32.84.208,204.127.217.21,25.0,tcp,12*S*s*S+s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.208,204.232.236.132,25.0,tcp,12*R+r*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,204.232.236.140,25.0,tcp,22*A*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,204.232.236.142,25.0,tcp,11*r+,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,204.232.236.144,25.0,tcp,11+R*r*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,204.232.236.162,25.0,tcp,11*r*R+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,204.232.236.212,25.0,tcp,11+R*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,204.232.236.214,25.0,tcp,"22,B,r,S*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,204.232.236.234,25.0,tcp,21*A*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,205.178.149.7,25.0,tcp,21+A+R0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,205.188.103.1,25.0,tcp,"22+B+s+s*s+s+B+s,s,s+s,S*s+b+b+s,B+s+s+",Botnet-TCP-Attempt-SPAM,botnet,39
147.32.84.208,205.188.146.193,25.0,tcp,"22*S.S,s,S*",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.208,205.188.146.194,25.0,tcp,"22,s+s+s+s*S,s,S+B+s+",Botnet-TCP-Attempt-SPAM,botnet,21
147.32.84.208,205.188.159.42,25.0,tcp,"22+s+S*S+s+b+S,s,s,S*",Botnet-TCP-Attempt-SPAM,botnet,21
147.32.84.208,205.188.190.2,25.0,tcp,"12+r,A,S.R,R*R+S*S+s+S,S+B+s+s+S,S+S,s,s+s,S*s*S,s+s*B*S,S+s+B+B+",Botnet-TCP-Attempt-SPAM,botnet,65
147.32.84.208,206.46.232.11,25.0,tcp,"21*R,R+s*s*s*s*s*R,A+s+r+S,",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.208,206.46.232.39,25.0,tcp,22*s*s*s+B+,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.208,206.47.72.104,25.0,tcp,22*s*s+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,207.115.11.16,25.0,tcp,"22.S+s,S*R+S*R+B+s+s+S*b*",Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.208,207.115.20.21,25.0,tcp,12*s*B*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,207.115.20.23,25.0,tcp,11+S*s*B*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,207.115.21.20,25.0,tcp,22*S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,207.115.21.24,25.0,tcp,22*S0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,207.115.36.20,25.0,tcp,22*S+s*r*S+,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.208,207.115.36.21,25.0,tcp,12*S*s*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.208,207.115.36.22,25.0,tcp,22*s+,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,207.115.37.21,25.0,tcp,22*S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,207.115.37.23,25.0,tcp,22+A+s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,207.115.80.6,25.0,tcp,"21.r,R.r.R,R.B.r,R.S.r,s.s,",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.208,207.126.147.10,25.0,tcp,"21*R,R+A+R*r*",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.208,207.223.8.110,25.0,tcp,22*s*s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,207.250.94.28,25.0,tcp,11.R*r*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,208.65.144.12,25.0,tcp,21*r*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,208.65.144.13,25.0,tcp,"11+r*R,R+r*R,R*A*s*",Botnet-TCP-Attempt-SPAM,botnet,19
147.32.84.208,208.65.144.2,25.0,tcp,"21+A+B+r,s,R*r*",Botnet-TCP-Attempt-SPAM,botnet,15
147.32.84.208,208.65.145.12,25.0,tcp,"12*R+s,S.R,r+b+R*R+r*B*",Botnet-TCP-Attempt-SPAM,botnet,23
147.32.84.208,208.73.210.29,25.0,tcp,22*S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,208.73.210.29,80.0,tcp,"99,Z*z*i+i+i*i*i*i+z*z*i+i*i+i+i*z*z*",Botnet-TCP-Established-HTTP-Ad,botnet,37
147.32.84.208,208.89.132.27,25.0,tcp,"22+R,s,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.208,208.91.207.91,80.0,tcp,"88.z.Z,y.",Botnet-TCP-WEB-Established,botnet,9
147.32.84.208,208.99.251.173,25.0,tcp,12*r+,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.208,209.181.247.105,25.0,tcp,11+r+B+S*A*r+r*r*R*,Botnet-TCP-Attempt-SPAM,botnet,19
147.32.84.208,209.190.94.170,80.0,tcp,"89+y,Y+y,y,Y+y+y+y,y+z+y+z+Y*Y+z,Z*Z+y,z+z+z,z+z+z,z+y+z,z+y+z,z+y+y+z+Z*Z+z+z+z,",Botnet-TCP-Established-HTTP-Ad,botnet,81
147.32.84.208,209.191.88.254,25.0,tcp,"22,S*s*S+s+b+B+s*b*s+s+",Botnet-TCP-Attempt-SPAM,botnet,23
147.32.84.208,209.240.157.116,25.0,tcp,22+b+B+s*s+s*s*,Botnet-TCP-Attempt-SPAM,botnet,15
147.32.84.208,209.59.195.20,80.0,tcp,"99.z,Z.Z,Z.Z,z,Z*Z.Z,Y.Y.",Botnet-TCP-WEB-Established,botnet,25
147.32.84.208,209.59.195.240,80.0,tcp,"98.Z,Y.H.Y,Y.Z,Z.Z*Z.",Botnet-TCP-WEB-Established,botnet,21
